cell_50km,A_legal_opportunities,B_legal_opportunities,A_effort_sum,B_effort_sum,A_fold_ti_weight_sum,B_fold_ti_weight_sum,A_measurable,B_measurable,D2_AB_included,D2_BA_included,D3_common_included,zero_opportunity_class
50km_-17_39,33,47,28.190277000000002,43.9118105,537198.5651416702,451589.1012295343,YES,YES,YES,YES,YES,NONE
50km_-17_40,23,41,21.213702,37.25,339223.70500480157,403717.022992471,YES,YES,YES,YES,YES,NONE
50km_-17_41,9,16,7.3125,13.5296925,116018.50575708268,161736.8636723778,YES,YES,YES,YES,YES,NONE
50km_-17_42,0,5,0.0,4.0625,0.0,47724.58712788277,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-17_43,1,1,1.0,1.0,25195.83333333333,11270.923076923076,YES,YES,YES,YES,YES,NONE
50km_-17_44,11,15,9.13656525,12.9375,155868.4679185076,164551.74227799225,YES,YES,YES,YES,YES,NONE
50km_-17_46,1,2,1.0,1.0625,33753.51263323878,19073.919642857145,YES,YES,YES,YES,YES,NONE
50km_-17_48,0,1,0.0,0.25,0.0,9674.06772336674,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-17_49,1,1,1.0,0.25,45639.5,15284.8,YES,YES,YES,YES,YES,NONE
50km_-17_50,17,22,13.6875,18.5625,336519.52944600617,322969.31732133985,YES,YES,YES,YES,YES,NONE
50km_-17_51,10,18,8.3125,13.500226,199727.85515873015,271452.93939393933,YES,YES,YES,YES,YES,NONE
50km_-17_52,3,7,1.3125,4.576354,56296.552777777775,95582.10515873016,YES,YES,YES,YES,YES,NONE
50km_-17_54,1,0,0.5625,0.0,23603.444444444445,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-17_55,2,5,0.3125,3.1875,57881.6,54132.159574468096,YES,YES,YES,YES,YES,NONE
50km_-17_56,1,2,1.0,2.0,13955.94,10907.076923076924,YES,YES,YES,YES,YES,NONE
50km_-17_57,3,0,0.416447,0.0,47654.381441441445,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-16_15,1,1,1.0,0.0625,21514.44379945961,12108.453271770808,YES,YES,YES,YES,YES,NONE
50km_-16_16,1,0,1.0,0.0,18400.24171382056,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-16_17,4,5,4.0,5.0,86057.77519783843,70144.90359061497,YES,YES,YES,YES,YES,NONE
50km_-16_18,6,3,4.3125,2.5625,116629.85445420147,36325.359815312426,YES,YES,YES,YES,YES,NONE
50km_-16_19,2,2,1.0625,1.5625,39914.68551328017,24216.906543541616,YES,YES,YES,YES,YES,NONE
50km_-16_20,4,8,3.5625,7.5625,69077.99597479502,83271.4776119403,YES,YES,YES,YES,YES,NONE
50km_-16_21,8,11,5.859329,7.6088267499999995,116680.89583333333,113097.2537313433,YES,YES,YES,YES,YES,NONE
50km_-16_22,7,14,4.895322,10.869143,151043.22468637992,168900.00715174127,YES,YES,YES,YES,YES,NONE
50km_-16_23,5,10,5.0,9.0625,163470.85663082436,139802.35416666666,YES,YES,YES,YES,YES,NONE
50km_-16_24,8,17,6.147048,14.375,163130.7286738351,248077.77083333323,YES,YES,YES,YES,YES,NONE
50km_-16_25,5,4,5.0,4.0,135886.76666666666,65751.7824933687,YES,YES,YES,YES,YES,NONE
50km_-16_26,6,6,3.25,6.0,151277.90365418897,80051.325,YES,YES,YES,YES,YES,NONE
50km_-16_27,7,7,6.25,7.0,180866.53104725838,116904.90877065837,YES,YES,YES,YES,YES,NONE
50km_-16_28,10,18,8.625,15.734322500000001,265813.8028938876,386572.98096698406,YES,YES,YES,YES,YES,NONE
50km_-16_29,7,9,4.110631,6.875,134945.59318181817,103372.09453781511,YES,YES,YES,YES,YES,NONE
50km_-16_30,8,14,7.189583,11.2016185,139347.3172164603,141589.03628688044,YES,YES,YES,YES,YES,NONE
50km_-16_31,37,45,33.3650345,40.37859925,655822.7423128517,509558.1115358339,YES,YES,YES,YES,YES,NONE
50km_-16_32,26,33,21.13567425,28.824021,457514.3308317929,454895.51740432996,YES,YES,YES,YES,YES,NONE
50km_-16_33,15,23,12.6875,18.545583999999998,347112.28095238085,319475.5798274522,YES,YES,YES,YES,YES,NONE
50km_-16_34,18,24,15.5625,19.43253875,343662.10556154646,263200.20192565577,YES,YES,YES,YES,YES,NONE
50km_-16_35,23,35,18.8125,31.75,352848.2999676853,373352.7146730377,YES,YES,YES,YES,YES,NONE
50km_-16_36,31,44,29.263847249999998,40.28935425,487781.90816646867,481319.4487087842,YES,YES,YES,YES,YES,NONE
50km_-16_37,17,28,12.713897499999998,23.6932525,276130.65079365077,311032.86587301595,YES,YES,YES,YES,YES,NONE
50km_-16_38,14,17,11.81708325,15.344148749999999,226131.2366522366,176703.18360805864,YES,YES,YES,YES,YES,NONE
50km_-16_39,20,27,16.4375,23.845549,338753.6563925329,256750.19933561934,YES,YES,YES,YES,YES,NONE
50km_-16_40,11,20,8.9375,15.708215,155033.76340060582,211397.07266817993,YES,YES,YES,YES,YES,NONE
50km_-16_41,7,4,6.5625,3.5625,115889.85555555555,41621.9943687891,YES,YES,YES,YES,YES,NONE
50km_-16_42,2,8,1.0625,6.125,35622.222222222226,90041.17572843823,YES,YES,YES,YES,YES,NONE
50km_-16_43,19,25,17.8125,20.88754075,328884.26428571425,281526.2034735002,YES,YES,YES,YES,YES,NONE
50km_-16_44,2,6,0.125,4.8125,45459.46666666667,64801.91071428571,YES,YES,YES,YES,YES,NONE
50km_-16_46,0,1,0.0,0.0625,0.0,9872.470588235294,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-16_48,0,1,0.0,0.25,0.0,9872.470588235294,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-16_49,6,16,5.5625,10.5326075,125572.70562770563,169081.90142505083,YES,YES,YES,YES,YES,NONE
50km_-16_50,20,29,17.151916,22.647547,288206.48555320647,313150.8486759143,YES,YES,YES,YES,YES,NONE
50km_-16_51,10,17,7.319902249999999,13.284623,179978.10011745358,262166.43011019035,YES,YES,YES,YES,YES,NONE
50km_-16_52,4,3,2.5,2.5625,84732.80158730158,64646.39890710383,YES,YES,YES,YES,YES,NONE
50km_-16_56,1,1,1.0,1.0,14371.295081967211,10190.591954022988,YES,YES,YES,YES,YES,NONE
50km_-15_14,2,1,1.5625,1.0,30352.355646669686,9683.84680155652,YES,YES,YES,YES,YES,NONE
50km_-15_15,1,5,1.0,5.0,21514.44379945961,64659.41957280527,YES,YES,YES,YES,YES,NONE
50km_-15_16,3,8,3.0,6.6875,55200.72514146168,116072.9006376883,YES,YES,YES,YES,YES,NONE
50km_-15_17,1,6,0.0625,4.8125,18400.24171382056,85454.2359396394,YES,YES,YES,YES,YES,NONE
50km_-15_18,2,5,1.58225125,5.0,36800.48342764112,63743.145436107676,YES,YES,YES,YES,YES,NONE
50km_-15_19,4,7,2.6108065,6.1544419999999995,76715.16894092128,91160.93105690293,YES,YES,YES,YES,YES,NONE
50km_-15_20,16,25,13.951081,22.6535395,266975.8346606707,274531.7477963992,YES,YES,YES,YES,YES,NONE
50km_-15_21,14,23,11.260861749999998,20.52935425,199510.98097826084,246180.71398819846,YES,YES,YES,YES,YES,NONE
50km_-15_22,4,15,4.0,14.60315975,57903.78024193549,153933.02703054497,YES,YES,YES,YES,YES,NONE
50km_-15_23,1,5,1.0,4.943393,16271.967741935485,87257.45833333333,YES,YES,YES,YES,YES,NONE
50km_-15_24,3,4,1.125,4.0,48815.903225806454,76748.47916666666,YES,YES,YES,YES,YES,NONE
50km_-15_25,3,5,1.3125,4.5625,63850.373188405785,62564.71883289124,YES,YES,YES,YES,YES,NONE
50km_-15_26,2,1,1.5625,1.0,36401.712044645814,19601.51062790957,YES,YES,YES,YES,YES,NONE
50km_-15_27,7,13,6.5625,9.9375,129558.66718729083,255758.26834668723,YES,YES,YES,YES,YES,NONE
50km_-15_28,11,8,10.0625,5.592683,204190.10146851747,166969.61886617352,YES,YES,YES,YES,YES,NONE
50km_-15_29,8,10,5.761782999999999,9.004166,104907.85194805193,121319.57941176472,YES,YES,YES,YES,YES,NONE
50km_-15_30,2,5,2.0,4.25,39620.1606539311,57333.90487903632,YES,YES,YES,YES,YES,NONE
50km_-15_31,6,11,4.205478,9.418631,103430.78215891251,153375.6051602628,YES,YES,YES,YES,YES,NONE
50km_-15_32,1,5,0.5625,2.88603475,13462.66226171569,70064.56874170693,YES,YES,YES,YES,YES,NONE
50km_-15_33,3,3,1.125,2.1949395000000003,49482.63386469044,51373.85190946389,YES,YES,YES,YES,YES,NONE
50km_-15_34,1,0,1.0,0.0,18100.4,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-15_35,2,0,0.125,0.0,24655.872636024258,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-15_36,3,9,2.0625,4.815098,39650.39162336603,116705.61727102005,YES,YES,YES,YES,YES,NONE
50km_-15_37,1,1,1.0,1.0,13565.131578947368,10163.611111111111,YES,YES,YES,YES,YES,NONE
50km_-15_43,7,9,5.8125,6.0,112583.14312366738,91326.97983405052,YES,YES,YES,YES,YES,NONE
50km_-15_44,4,9,2.5,5.6787849999999995,98992.59999999999,110922.99230872124,YES,YES,YES,YES,YES,NONE
50km_-15_45,1,4,0.5625,2.8125,23071.666666666668,51758.28571428571,YES,YES,YES,YES,YES,NONE
50km_-15_46,1,0,0.0625,0.0,16783.2,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-15_47,2,4,1.25,2.5,43512.16666666667,41182.05882352941,YES,YES,YES,YES,YES,NONE
50km_-15_48,4,5,2.3364195,3.5,77036.32857142857,59357.3660130719,YES,YES,YES,YES,YES,NONE
50km_-15_49,4,3,3.0625,2.25,84749.66691898767,36162.08496732026,YES,YES,YES,YES,YES,NONE
50km_-15_50,2,8,1.25,5.125,33020.22222222222,99725.76459908535,YES,YES,YES,YES,YES,NONE
50km_-15_51,3,1,2.5625,0.5625,54869.71111111111,11430.076923076924,YES,YES,YES,YES,YES,NONE
50km_-15_52,6,4,4.0625,3.0625,105790.11219512197,50139.38114754099,YES,YES,YES,YES,YES,NONE
50km_-15_53,3,0,3.0,0.0,47561.029411764706,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-15_54,0,1,0.0,1.0,0.0,10063.362962962963,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-15_55,0,1,0.0,0.0625,0.0,10629.661417322835,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-15_56,1,0,0.5625,0.0,15318.878787878788,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_14,2,1,1.56246475,0.09093525,30352.355646669686,10966.15080149278,YES,YES,YES,YES,YES,NONE
50km_-14_16,4,10,3.48428625,8.1875,82943.57311219939,153093.32349024448,YES,YES,YES,YES,YES,NONE
50km_-14_17,3,4,2.53958,3.45155,64543.331398378825,58036.45031884416,YES,YES,YES,YES,YES,NONE
50km_-14_18,4,7,3.0625,6.657786,73600.96685528224,91160.93105690295,YES,YES,YES,YES,YES,NONE
50km_-14_19,9,23,6.659184249999999,20.42383675,165602.17542438503,281695.30432798236,YES,YES,YES,YES,YES,NONE
50km_-14_20,7,13,7.0,12.2726145,114603.38475870516,156388.59575081719,YES,YES,YES,YES,YES,NONE
50km_-14_21,8,8,7.00698875,6.4813355,192455.89631770592,93107.95102178944,YES,YES,YES,YES,YES,NONE
50km_-14_22,0,1,0.0,0.6134835,0.0,12523.466666666667,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-14_23,0,2,0.0,2.0,0.0,23166.303875968995,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-14_24,1,0,1.0,0.0,21344.615384615383,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_26,2,2,2.0,2.0,36187.404236140756,39203.02125581914,YES,YES,YES,YES,YES,NONE
50km_-14_27,5,2,4.0625,1.0625,90468.51059035189,39203.02125581914,YES,YES,YES,YES,YES,NONE
50km_-14_28,4,5,3.25,4.888854,59156.08571428571,99687.10637099584,YES,YES,YES,YES,YES,NONE
50km_-14_29,2,4,1.5625,3.125,52004.75,50709.181818181816,YES,YES,YES,YES,YES,NONE
50km_-14_31,8,9,7.5625,8.5625,202776.8745645924,154356.58107749023,YES,YES,YES,YES,YES,NONE
50km_-14_32,11,21,10.109248000000001,16.5625,207698.25896470196,286140.13169614435,YES,YES,YES,YES,YES,NONE
50km_-14_33,4,2,2.921939,1.0625,59156.275039745626,24199.92,YES,YES,YES,YES,YES,NONE
50km_-14_36,1,0,1.0,0.0,14994.518987341771,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_37,1,0,1.0,0.0,14994.518987341771,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_38,1,0,0.0625,0.0,14462.830188679243,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_40,0,1,0.0,0.0625,0.0,9911.681818181818,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-14_42,1,0,0.07688375,0.0,15958.5,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_44,1,2,1.0,1.0625,31145.33333333333,26696.0,YES,YES,YES,YES,YES,NONE
50km_-14_45,0,1,0.0,0.5625,0.0,13348.0,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-14_46,0,1,0.0,1.0,0.0,10961.5,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-14_47,11,18,8.875,15.4375,198192.59831932775,203289.7227021041,YES,YES,YES,YES,YES,NONE
50km_-14_48,19,27,16.875,22.767706,348335.20952380955,300239.4402132782,YES,YES,YES,YES,YES,NONE
50km_-14_49,6,9,6.0,6.125,116877.25714285714,101011.80970072241,YES,YES,YES,YES,YES,NONE
50km_-14_50,2,0,1.25,0.0,35095.683044324534,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_51,5,4,2.875,3.954202,78678.87985333118,53986.25196903668,YES,YES,YES,YES,YES,NONE
50km_-14_52,3,0,2.125,0.0,41102.71219512195,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-14_53,2,4,1.5727375000000001,2.250704,31647.55555555555,40519.05939153439,YES,YES,YES,YES,YES,NONE
50km_-14_55,0,1,0.0,0.5625,0.0,10050.100840336134,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-14_56,2,1,2.0,1.0,30637.757575757576,10247.087837837838,YES,YES,YES,YES,YES,NONE
50km_-13_16,9,14,8.929576,12.625,190515.79210949742,214330.6528863423,YES,YES,YES,YES,YES,NONE
50km_-13_17,7,8,5.348423,6.3125,144372.70242493917,119273.77971494196,YES,YES,YES,YES,YES,NONE
50km_-13_18,18,19,16.745694999999998,17.86897125,340546.9571056872,234143.29967539146,YES,YES,YES,YES,YES,NONE
50km_-13_19,16,20,12.868827,17.83738675,303746.473678046,245369.9445126699,YES,YES,YES,YES,YES,NONE
50km_-13_20,15,23,13.951214750000002,20.424149,267817.1032423466,263151.2170824035,YES,YES,YES,YES,YES,NONE
50km_-13_21,9,14,6.8133405,12.195373749999998,148651.08859848385,155198.01818102112,YES,YES,YES,YES,YES,NONE
50km_-13_22,0,5,0.0,4.5839905000000005,0.0,55427.86363607897,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-13_23,6,3,5.65774925,2.2632595,99100.72573232256,33256.718181647375,YES,YES,YES,YES,YES,NONE
50km_-13_26,0,2,0.0,1.5625,0.0,26778.152664280453,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-13_27,4,4,3.5625,3.25,69220.97948024828,57465.23601940583,YES,YES,YES,YES,YES,NONE
50km_-13_28,0,1,0.0,1.0,0.0,11085.572727215793,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-13_30,0,2,0.0,2.0,0.0,28901.630657558635,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-13_31,5,11,4.5625,8.1875,106982.20111869398,146394.7791736102,YES,YES,YES,YES,YES,NONE
50km_-13_32,8,8,7.25,7.0625,199611.60135422685,105941.83498171276,YES,YES,YES,YES,YES,NONE
50km_-13_33,4,3,3.25,2.25,58911.55085995086,30639.851851851854,YES,YES,YES,YES,YES,NONE
50km_-13_41,2,1,1.0625,1.0,31838.42014188021,12914.32556921156,YES,YES,YES,YES,YES,NONE
50km_-13_42,5,1,3.09137525,0.5625,81621.23259145273,9944.919121023042,YES,YES,YES,YES,YES,NONE
50km_-13_43,2,1,1.238999,1.0,31838.42014188021,12914.32556921156,YES,YES,YES,YES,YES,NONE
50km_-13_44,3,7,2.2423764999999998,5.1875,46726.78797417025,80909.37385222566,YES,YES,YES,YES,YES,NONE
50km_-13_45,6,18,5.5625,14.38435075,65909.2637126153,138992.21239684933,YES,YES,YES,YES,YES,NONE
50km_-13_46,51,83,47.3652835,73.94498275,410203.07138184604,459645.16298807977,YES,YES,YES,YES,YES,NONE
50km_-13_47,71,97,65.81564200000001,88.60235525,592753.4904187004,543005.5712631854,YES,YES,YES,YES,YES,NONE
50km_-13_48,17,33,14.967015,30.16605625,205284.9020565551,240507.20573076673,YES,YES,YES,YES,YES,NONE
50km_-13_49,1,1,1.0,0.5625,15293.8,12588.444444444443,YES,YES,YES,YES,YES,NONE
50km_-13_50,4,6,2.1374805,5.5625,54137.45395186379,76392.15904635092,YES,YES,YES,YES,YES,NONE
50km_-13_51,1,0,1.0,0.0,14527.73226966888,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-13_53,1,1,0.5625,0.5625,15823.777777777776,10415.125,YES,YES,YES,YES,YES,NONE
50km_-13_54,0,1,0.0,1.0,0.0,6816.636363636364,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-13_55,0,1,0.0,0.5625,0.0,10050.100840336134,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-13_56,3,2,0.6875,1.0625,47482.29278702518,13633.272727272728,YES,YES,YES,YES,YES,NONE
50km_-12_15,2,1,2.0,0.0625,40788.69433421697,12108.453271770808,YES,YES,YES,YES,YES,NONE
50km_-12_16,10,23,10.0,21.818443000000002,205801.8317376789,339311.12771854765,YES,YES,YES,YES,YES,NONE
50km_-12_17,11,25,10.0625,21.93548925,227698.1087352467,364341.96414797334,YES,YES,YES,YES,YES,NONE
50km_-12_18,17,26,14.749627,21.115343,324768.74185467704,339871.36391029356,YES,YES,YES,YES,YES,NONE
50km_-12_19,12,23,8.733932750000001,18.68483125,207618.7219234791,268397.8572487671,YES,YES,YES,YES,YES,NONE
50km_-12_20,10,24,9.665208,20.4030335,167051.3303123044,273346.1467086528,YES,YES,YES,YES,YES,NONE
50km_-12_21,5,9,3.753217,7.5425534999999995,82583.9381102688,99770.15454494215,YES,YES,YES,YES,YES,NONE
50km_-12_22,1,3,1.0,2.73128975,16516.787622053762,33256.718181647375,YES,YES,YES,YES,YES,NONE
50km_-12_23,1,1,1.0,1.0,16516.787622053762,11085.572727215793,YES,YES,YES,YES,YES,NONE
50km_-12_24,0,1,0.0,1.0,0.0,11085.572727215793,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-12_27,5,8,5.0,7.0625,82583.9381102688,88684.58181772636,YES,YES,YES,YES,YES,NONE
50km_-12_28,0,2,0.0,1.125,0.0,22171.145454431586,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-12_33,0,1,0.0,0.50219025,0.0,10022.666666666666,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-12_40,0,1,0.0,1.0,0.0,15352.2,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-12_44,2,11,2.0,10.5625,32553.7745318124,113944.24794095504,YES,YES,YES,YES,YES,NONE
50km_-12_45,0,2,0.0,0.966754,0.0,21706.657504842842,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-12_46,12,14,9.54704775,10.9666685,109239.69344128856,107277.29072186127,YES,YES,YES,YES,YES,NONE
50km_-12_47,21,34,19.6213605,29.1451115,190574.9134205012,201469.59311065567,YES,YES,YES,YES,YES,NONE
50km_-12_48,2,1,1.025751,1.0,29490.216541067035,5642.057506498931,YES,YES,YES,YES,YES,NONE
50km_-12_50,1,3,0.5625,2.52330425,10554.257142857145,36939.899999999994,YES,YES,YES,YES,YES,NONE
50km_-12_52,0,1,0.0,1.0,0.0,9863.970237531925,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-12_53,4,4,2.55254125,3.5625,56656.48015610581,44288.43098029666,YES,YES,YES,YES,YES,NONE
50km_-12_54,8,8,5.381684,2.70884,128918.17461320125,93331.90269548699,YES,YES,YES,YES,YES,NONE
50km_-12_55,1,3,1.0,2.08909375,16465.364179104476,33784.27408098584,YES,YES,YES,YES,YES,NONE
50km_-12_56,0,3,0.0,2.4582455,0.0,30362.73577981651,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-11_15,6,16,5.125,14.625,115645.50320854415,208331.76252537905,YES,YES,YES,YES,YES,NONE
50km_-11_16,15,26,14.125,23.565741,291353.9512860626,340553.4502307721,YES,YES,YES,YES,YES,NONE
50km_-11_17,37,46,34.004893249999995,42.32077425,726761.353485077,597552.038488106,YES,YES,YES,YES,YES,NONE
50km_-11_18,28,32,23.2646345,27.5557935,476392.80443091644,363379.9637316498,YES,YES,YES,YES,YES,NONE
50km_-11_19,14,17,13.125,13.611930749999999,231235.02670875264,188454.7363626685,YES,YES,YES,YES,YES,NONE
50km_-11_20,10,20,7.1736585,17.482155499999998,165167.8762205376,226591.74874877115,YES,YES,YES,YES,YES,NONE
50km_-11_21,9,16,8.937902000000001,15.947953,148651.08859848385,177369.1636354527,YES,YES,YES,YES,YES,NONE
50km_-11_22,7,9,5.625,9.0,115617.51335437632,99770.15454494215,YES,YES,YES,YES,YES,NONE
50km_-11_23,2,2,2.0,2.0,33033.575244107524,22171.145454431586,YES,YES,YES,YES,YES,NONE
50km_-11_25,0,1,0.0,1.0,0.0,11085.572727215793,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-11_26,3,5,3.0,4.0625,53341.88327306759,42525.397334878486,YES,YES,YES,YES,YES,NONE
50km_-11_27,4,13,4.0,11.609627,66067.15048821505,140698.76765388408,YES,YES,YES,YES,YES,NONE
50km_-11_28,3,3,2.54554625,0.8561765,46873.23352931596,33256.718181647375,YES,YES,YES,YES,YES,NONE
50km_-11_32,1,1,0.0625,1.0,14656.252631578947,9874.780141843972,YES,YES,YES,YES,YES,NONE
50km_-11_37,0,1,0.0,0.5625,0.0,9909.908496732029,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-11_40,0,1,0.0,0.5625,0.0,9944.919121023042,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-11_41,0,2,0.0,0.8471575,0.0,25828.65113842312,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-11_44,7,7,6.25,3.7784767500000003,109430.69055060347,83152.16002672937,YES,YES,YES,YES,YES,NONE
50km_-11_45,6,7,2.375,3.9989895,89508.90475672581,61693.904673490906,YES,YES,YES,YES,YES,NONE
50km_-11_47,1,2,0.883326,1.488361,14485.54448715234,18515.83937524836,YES,YES,YES,YES,YES,NONE
50km_-11_48,1,1,1.0,0.0625,7277.803808764918,9880.22631559985,YES,YES,YES,YES,YES,NONE
50km_-11_53,0,2,0.0,0.5996097499999999,0.0,23099.55873490494,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-11_54,3,7,1.762731,2.8502015,54291.812930658394,89529.42601446531,YES,YES,YES,YES,YES,NONE
50km_-11_55,6,6,3.8657252499999997,4.58188125,90970.16800431388,72314.5621485593,YES,YES,YES,YES,YES,NONE
50km_-11_56,0,6,0.0,1.5891315000000001,0.0,69424.06732220094,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-10_14,7,11,6.0625,9.16674525,135574.15303611232,135029.30974506692,YES,YES,YES,YES,YES,NONE
50km_-10_15,21,33,19.4144365,31.157833999999998,411100.6057398914,428159.87837094866,YES,YES,YES,YES,YES,NONE
50km_-10_16,24,31,23.0625,28.5047135,479642.8484857051,403185.6881193267,YES,YES,YES,YES,YES,NONE
50km_-10_17,27,35,23.648293,33.19968125,520404.7644384483,454659.1597192111,YES,YES,YES,YES,YES,NONE
50km_-10_18,24,39,20.676707999999998,36.8465725,406374.9399893271,434242.025340463,YES,YES,YES,YES,YES,NONE
50km_-10_19,26,28,21.993914750000002,25.284336,429436.4781733978,310396.0363620421,YES,YES,YES,YES,YES,NONE
50km_-10_20,25,28,20.68568525,24.403649250000004,432863.76467141765,310396.0363620421,YES,YES,YES,YES,YES,NONE
50km_-10_21,10,18,8.6444305,14.9436475,165167.8762205376,199540.3090898843,YES,YES,YES,YES,YES,NONE
50km_-10_22,19,22,18.30232175,18.09836525,313818.96481902146,243882.5999987475,YES,YES,YES,YES,YES,NONE
50km_-10_23,7,11,6.0625,9.144022750000001,125589.55041441314,121941.29999937375,YES,YES,YES,YES,YES,NONE
50km_-10_24,5,7,5.0,6.5625,92555.97517030562,82479.30329496581,YES,YES,YES,YES,YES,NONE
50km_-10_25,15,22,13.6312235,19.788608250000003,247751.8143308064,241935.53860336024,YES,YES,YES,YES,YES,NONE
50km_-10_26,15,25,12.875,23.06487,247751.8143308064,282019.6123848501,YES,YES,YES,YES,YES,NONE
50km_-10_28,2,6,2.0,2.64244875,33033.575244107524,66513.43636329476,YES,YES,YES,YES,YES,NONE
50km_-10_33,1,0,0.25,0.0,14867.973900838344,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-10_37,0,1,0.0,0.2091535,0.0,12678.866436387192,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-10_38,0,2,0.0,0.6088915,0.0,19889.838242046084,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-10_40,2,1,0.625,0.950362,29776.73566458008,9944.919121023042,YES,YES,YES,YES,YES,NONE
50km_-10_45,6,3,3.1875,2.13905,103524.89242945763,29287.790229309467,YES,YES,YES,YES,YES,NONE
50km_-10_46,3,1,1.625,0.56927175,51567.1104703252,9954.933372786183,YES,YES,YES,YES,YES,NONE
50km_-10_47,3,0,2.125,0.0,29041.152104682176,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-10_48,1,1,0.0625,0.5625,14836.759512991272,9954.933372786183,YES,YES,YES,YES,YES,NONE
50km_-10_52,0,1,0.0,0.5625,0.0,11960.151921726954,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-10_54,5,4,2.3835185,1.1703255000000001,78032.78050333529,40315.481132581466,YES,YES,YES,YES,YES,NONE
50km_-10_55,3,0,1.6239395,0.0,49259.20694264287,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-10_56,0,2,0.0,0.482318,0.0,23099.55873490494,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-10_57,1,3,0.0625,0.5653165,14089.20119315744,37194.747414731726,YES,YES,YES,YES,YES,NONE
50km_-9_11,6,7,4.9013605,6.5625,120503.44728500208,99110.32070511696,YES,YES,YES,YES,YES,NONE
50km_-9_12,13,23,10.997842250000001,20.2549435,261090.80245083792,312988.63440452394,YES,YES,YES,YES,YES,NONE
50km_-9_13,20,28,17.35273925,20.06115075,395200.89884806296,373483.9998443226,YES,YES,YES,YES,YES,NONE
50km_-9_14,16,28,13.197154,27.003590499999998,325448.8442076464,368955.9266793436,YES,YES,YES,YES,YES,NONE
50km_-9_15,26,41,25.5187,38.677839,535252.1852067487,537964.057433641,YES,YES,YES,YES,YES,NONE
50km_-9_16,24,41,22.604207499999998,38.28832299999999,473955.9032685288,535038.6060826315,YES,YES,YES,YES,YES,NONE
50km_-9_17,23,27,17.917191,25.4152065,448994.7075165952,351712.21651944227,YES,YES,YES,YES,YES,NONE
