candidate_id,state_fips,state_abbr,state_name,target_reporting_year,target_eval_group,component_evalid,fold_A_panels,fold_B_panels,fold_A_panel_count,fold_B_panel_count,p2panel_split_count,parent_estimation_unit_count,parent_poststratum_count,effective_design_block_count,fold_A_parent_poststrata_covered,fold_B_parent_poststrata_covered,fold_A_missing_parent_poststrata,fold_B_missing_parent_poststrata,symmetric_coarsening_estimation_unit_count,symmetric_coarsening_parent_poststratum_count,symmetric_coarsening_area_acres,true_eu_level_block_count,true_eu_level_block_ids,original_population_area_acres,effective_population_area_acres,population_area_preservation_relative_error,population_area_preserved_100pct,area_preservation_failure_count,unresolved_design_key_count,crossfold_lineage_overlap_count,crossfold_lineage_roots,candidate_design_valid,candidate_design_status,area_weighted_effective_block_imbalance,max_effective_block_imbalance,area_weighted_estimation_unit_imbalance,fold_A_plot_count,fold_B_plot_count,fold_A_plot_share,absolute_fold_A_plot_share_minus_0_4,fold_A_measyear_n,fold_B_measyear_n,fold_A_measyear_distribution,fold_B_measyear_distribution,fold_A_measyear_mean,fold_B_measyear_mean,fold_A_measyear_median,fold_B_measyear_median,fold_A_measyear_sd,fold_B_measyear_sd,fold_A_measyear_min,fold_A_measyear_max,fold_B_measyear_min,fold_B_measyear_max,temporal_center_abs_diff_years,temporal_distribution_l1_distance,temporal_sd_abs_diff_years,mechanical_rank,rule_selected_top_candidate,mainline_final_acceptance,ranking_rule,repair_class_code,repair_class,repair_class_reason,native_missing_parent_poststrata,within_eu_symmetric_coarsening_used,within_eu_coarsened_unit_count,sparse_eu_fallback_used,sparse_eu,sparse_eu_partner,merged_domain_id,area_preserved_100pct,ti_estimable,rank_within_repair_class,competition_eligible_class,final_rank_within_admissible_class,final_rule_selected,merged_domain_fold_A_sample_count,merged_domain_fold_B_sample_count
T2_KY_A2-5_B1-3-4,21,KY,Kentucky,2023,212023,212301,2-5,1-3-4,2,3,0,9,29,29,29,29,0,0,0,0,0,0,,25860092.06,25860092.06,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1017065903717214,0.4947916666666667,0.022111318056858474,1691,2527,0.4009009009009009,0.0009009009009008917,1691,2527,2019:165;2020:119;2021:194;2022:406;2023:284;2024:48;2025:469;2026:6,2016:89;2017:331;2018:434;2019:362;2020:439;2021:323;2022:47;2023:155;2024:347,2022.52276759314,2019.877720617333,2022.0,2020.0,1.959029080806667,2.347588145154496,2019,2026,2016,2024,2.6450469758071904,1.2180095418913932,0.38855906434782894,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_KY_A3-4_B1-2-5,21,KY,Kentucky,2023,212023,212301,3-4,1-2-5,2,3,0,9,29,29,29,29,0,0,0,0,0,0,,25860092.06,25860092.06,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1170606103680669,0.45454545454545453,0.038079789907542634,1702,2516,0.40350877192982454,0.003508771929824517,1702,2516,2016:89;2017:331;2018:434;2019:362;2020:337;2021:108;2022:41,2019:165;2020:221;2021:409;2022:412;2023:439;2024:395;2025:469;2026:6,2018.596357226792,2022.5222575516693,2018.0,2023.0,1.4178872042340653,1.8305724400017724,2016,2022,2019,2026,3.925900324877375,1.5180756203774106,0.4126852357677071,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
T2_KY_A3-5_B1-2-4,21,KY,Kentucky,2023,212023,212301,3-5,1-2-4,2,3,0,9,29,29,29,29,0,0,0,0,0,0,,25860092.06,25860092.06,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09925417789351444,0.5978260869565218,0.024532850795680773,1703,2515,0.4037458511142722,0.0037458511142721695,1703,2515,2016:89;2017:305;2018:230;2019:387;2020:125;2021:194;2022:161;2023:212,2017:26;2018:204;2019:140;2020:433;2021:323;2022:292;2023:227;2024:395;2025:469;2026:6,2019.4327657075748,2021.9574552683896,2019.0,2022.0,2.1234037584631746,2.30426671049118,2016,2023,2017,2026,2.5246895608147497,0.961537410884079,0.18086295202800518,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_KY_A4-5_B1-2-3,21,KY,Kentucky,2023,212023,212301,4-5,1-2-3,2,3,0,9,29,29,29,29,0,0,0,0,0,0,,25860092.06,25860092.06,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.11254106773902943,0.5128205128205128,0.03458222564231009,1701,2517,0.40327169274537694,0.0032716927453769196,1701,2517,2017:26;2018:204;2019:305;2020:450;2021:302;2022:202;2023:212,2016:89;2017:305;2018:230;2019:222;2020:108;2021:215;2022:251;2023:227;2024:395;2025:469;2026:6,2020.3239271017048,2021.353198251887,2020.0,2022.0,1.5707840243500382,2.9721151564514434,2017,2023,2016,2026,1.0292711501822396,0.9738000292893685,1.4013311321014053,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_LA_A1-2_B3-4-5,22,LA,Louisiana,2023,222023,222301,1-2,3-4-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.08077456243163703,0.5303030303030302,0.01674634309796013,2155,3232,0.4000371264154446,3.7126415444566074e-05,2155,3232,2016:143;2017:139;2018:34;2019:36;2020:177;2021:294;2022:224;2023:827;2024:281,2016:87;2017:205;2018:338;2019:495;2020:518;2021:343;2022:791;2023:454;2024:1,2021.509976798144,2020.3579826732673,2023.0,2020.0,2.3530670535327927,1.9494393679419384,2016,2024,2016,2024,1.1519941248766372,0.8883720796673634,0.40362768559085427,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_LA_A1-3_B2-4-5,22,LA,Louisiana,2023,222023,222301,1-3,2-4-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.08503957226968391,0.606060606060606,0.01018534796924399,2159,3228,0.40077965472433635,0.0007796547243363317,2159,3228,2016:143;2017:139;2018:1;2019:69;2020:12;2021:125;2022:428;2023:960;2024:282,2016:87;2017:205;2018:371;2019:462;2020:683;2021:512;2022:587;2023:321,2021.8198239925891,2020.1493184634448,2023.0,2020.0,2.303532317280344,1.8344927502286108,2016,2024,2016,2023,1.6705055291442932,1.0647501338737644,0.4690395670517331,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_LA_A1-4_B2-3-5,22,LA,Louisiana,2023,222023,222301,1-4,2-3-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.08164071419794477,0.3448275862068966,0.016427731818446988,2150,3237,0.3991089660293299,0.0008910339706701409,2150,3237,2016:230;2017:344;2018:320;2019:171;2020:287;2021:3;2022:3;2023:511;2024:281,2018:52;2019:360;2020:408;2021:634;2022:1012;2023:770;2024:1,2019.9548837209302,2021.3926475131295,2020.0,2022.0,2.839971270551361,1.352325403120398,2016,2024,2018,2024,1.4377637921993482,1.0751683657707753,1.4876458674309632,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_LA_A1-5_B2-3-4,22,LA,Louisiana,2023,222023,222301,1-5,2-3-4,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.07155144671762576,0.5303030303030302,0.015380414240949292,2148,3239,0.398737701874884,0.0012622981251160237,2148,3239,2016:143;2017:139;2018:20;2019:255;2020:219;2021:215;2022:360;2023:516;2024:281,2016:87;2017:205;2018:352;2019:276;2020:476;2021:422;2022:655;2023:765;2024:1,2021.0814711359403,2020.6446434084594,2022.0,2021.0,2.3795376871700347,2.0432313846931107,2016,2024,2016,2024,0.43682772748093157,0.41837463915972867,0.33630630247692395,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_LA_A2-3_B1-4-5,22,LA,Louisiana,2023,222023,222301,2-3,1-4-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09580963408674806,0.39115646258503406,0.009554989018288879,2164,3223,0.40170781511045106,0.0017078151104510386,2164,3223,2018:33;2019:105;2020:189;2021:419;2022:652;2023:765;2024:1,2016:230;2017:344;2018:339;2019:426;2020:506;2021:218;2022:363;2023:516;2024:281,2021.7795748613678,2020.1737511635122,2022.0,2020.0,1.237392679025012,2.4456030642245707,2018,2024,2016,2024,1.6058236978556124,1.016125433933437,1.2082103851995587,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,9,YES,9,0,,
T2_LA_A2-4_B1-3-5,22,LA,Louisiana,2023,222023,222301,2-4,1-3-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.0596575005838192,0.3395061728395062,0.013631044386411995,2155,3232,0.4000371264154446,3.7126415444566074e-05,2155,3232,2016:87;2017:205;2018:352;2019:207;2020:464;2021:297;2022:227;2023:316,2016:143;2017:139;2018:20;2019:324;2020:231;2021:340;2022:788;2023:965;2024:282,2019.9187935034802,2021.4189356435643,2020.0,2022.0,2.031185471868015,2.0908461484307925,2016,2023,2016,2024,1.5001421400841082,0.7714691828811652,0.059660676562777404,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_LA_A2-5_B1-3-4,22,LA,Louisiana,2023,222023,222301,2-5,1-3-4,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.0939479223325011,0.9090909090909091,0.013182541079545435,2153,3234,0.3996658622609987,0.0003341377390013167,2153,3234,2018:52;2019:291;2020:396;2021:509;2022:584;2023:321,2016:230;2017:344;2018:320;2019:240;2020:299;2021:128;2022:431;2023:960;2024:282,2021.0427310729215,2020.669758812616,2021.0,2022.0,1.3448353538083382,2.5996563105227306,2018,2023,2016,2024,0.3729722603054597,0.9744714843248451,1.2548209567143924,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_LA_A3-4_B1-2-5,22,LA,Louisiana,2023,222023,222301,3-4,1-2-5,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.08677137800769916,0.9848484848484849,0.015535751261647603,2159,3228,0.40077965472433635,0.0007796547243363317,2159,3228,2016:87;2017:205;2018:319;2019:240;2020:299;2021:128;2022:431;2023:449;2024:1,2016:143;2017:139;2018:53;2019:291;2020:396;2021:509;2022:584;2023:832;2024:281,2020.2315886984716,2021.2115861214374,2020.0,2022.0,2.210662263143946,2.092713662647792,2016,2024,2016,2024,0.9799974229658801,0.4775304437262421,0.11794860049615385,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_LA_A3-5_B1-2-4,22,LA,Louisiana,2023,222023,222301,3-5,1-2-4,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.05358187975607773,0.38065843621399187,0.01943430971556166,2157,3230,0.40040839056989047,0.00040839056989044886,2157,3230,2018:19;2019:324;2020:231;2021:340;2022:788;2023:454;2024:1,2016:230;2017:344;2018:353;2019:207;2020:464;2021:297;2022:227;2023:827;2024:281,2021.353732035234,2020.4616099071206,2022.0,2021.0,1.3690696801167614,2.541128985642654,2018,2024,2016,2024,0.8921221281134422,0.8936827465046483,1.1720593055258928,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_LA_A4-5_B1-2-3,22,LA,Louisiana,2023,222023,222301,4-5,1-2-3,2,3,0,6,26,26,26,26,0,0,0,0,0,0,,33520164.38,33520164.38,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09830306085842755,0.43103448275862066,0.014704617083300148,2148,3239,0.398737701874884,0.0012622981251160237,2148,3239,2016:87;2017:205;2018:338;2019:426;2020:506;2021:218;2022:363;2023:5,2016:143;2017:139;2018:34;2019:105;2020:189;2021:419;2022:652;2023:1276;2024:282,2019.4851024208567,2021.703303488731,2020.0,2022.0,1.6939195455686584,2.0347410879110415,2016,2023,2016,2024,2.218201067874361,1.0850099721561532,0.34082154234238304,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
T2_ME_A1-2_B3-4-5,23,ME,Maine,2023,232023,232301,1-2,3-4-5,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.18041850548477678,1.346153846153846,0.07432008844962505,1409,2094,0.40222666286040537,0.0022266628604053484,1409,2094,2018:30;2019:667;2020:712,2020:25;2021:701;2022:687;2023:680;2024:1,2019.484031227821,2021.9670487106018,2020.0,2022.0,0.5408659819102759,0.8416778345525249,2018,2020,2020,2024,2.483017482780724,1.9761222540592167,0.30081185264224897,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_ME_A1-3_B2-4-5,23,ME,Maine,2023,232023,232301,1-3,2-4-5,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.20772403036893972,0.9848484848484849,0.07102649642290983,1398,2105,0.3990864972880388,0.0009135027119612227,1398,2105,2018:30;2019:666;2020:25;2021:677,2019:1;2020:712;2021:24;2022:687;2023:680;2024:1,2019.9649499284692,2021.6346793349169,2020.0,2022.0,1.0227486042934029,1.2493474358524295,2018,2021,2019,2024,1.6697294064476864,1.9404816517658412,0.2265988315590266,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
T2_ME_A1-4_B2-3-5,23,ME,Maine,2023,232023,232301,1-4,2-3-5,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1805444434234528,1.0984848484848484,0.07339066290449524,1394,2109,0.39794461889808735,0.0020553811019126678,1394,2109,2018:30;2019:666;2021:24;2022:674,2019:1;2020:737;2021:677;2022:13;2023:680;2024:1,2020.4634146341464,2021.3020388809862,2021.0,2021.0,1.5172220587475733,1.2494023681044202,2018,2022,2019,2024,0.8386242468397995,1.9522902801616084,0.26781969064315314,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_ME_A1-5_B2-3-4,23,ME,Maine,2023,232023,232301,1-5,2-3-4,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14842013435570836,1.0256410256410255,0.06340280161048065,1390,2113,0.3968027405081359,0.003197259491864113,1390,2113,2018:30;2019:666;2022:13;2023:680;2024:1,2019:1;2020:737;2021:701;2022:674,2020.9669064748202,2020.9692380501656,2019.0,2021.0,2.0212117946114776,0.8179451784752406,2018,2024,2019,2022,0.0023315753453516663,1.980348442495412,1.2032666161362369,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_ME_A2-3_B1-4-5,23,ME,Maine,2023,232023,232301,2-3,1-4-5,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.19267804524285678,0.9848484848484849,0.06581596004786906,1415,2088,0.40393948044533257,0.003939480445332544,1415,2088,2019:1;2020:737;2021:677,2018:30;2019:666;2021:24;2022:687;2023:680;2024:1,2020.4777385159011,2021.3007662835248,2020.0,2022.0,0.501094109325691,1.718179630570313,2019,2021,2018,2024,0.823027767623671,1.975598066691036,1.217085521244622,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,9,YES,9,0,,
T2_ME_A2-4_B1-3-5,23,ME,Maine,2023,232023,232301,2-4,1-3-5,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1839112466497559,1.0294117647058825,0.06715839366243694,1411,2092,0.4027976020553811,0.0027976020553810987,1411,2092,2019:1;2020:712;2021:24;2022:674,2018:30;2019:666;2020:25;2021:677;2022:13;2023:680;2024:1,2020.9716513111268,2020.9660611854686,2020.0,2021.0,0.9924773975828461,1.650846535036529,2019,2022,2018,2024,0.005590125658272882,1.9282352670156502,0.6583691374536828,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_ME_A2-5_B1-3-4,23,ME,Maine,2023,232023,232301,2-5,1-3-4,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.17936197822003294,0.8974358974358972,0.07703304382999714,1407,2096,0.4016557236654296,0.0016557236654295981,1407,2096,2019:1;2020:712;2022:13;2023:680;2024:1,2018:30;2019:666;2020:25;2021:701;2022:674,2021.4705046197585,2020.6312022900763,2020.0,2021.0,1.4959703915247167,1.26414089616621,2019,2024,2018,2022,0.8393023296821411,1.9562445406555011,0.23182949535850672,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_ME_A3-4_B1-2-5,23,ME,Maine,2023,232023,232301,3-4,1-2-5,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14893305180999003,1.1111111111111114,0.061404844518675956,1400,2103,0.39965743648301455,0.0003425635169854724,1400,2103,2020:25;2021:701;2022:674,2018:30;2019:667;2020:712;2022:13;2023:680;2024:1,2021.4635714285714,2020.6386115073703,2021.0,2020.0,0.5334702651915678,1.705945380457544,2020,2022,2018,2024,0.8249599212010708,1.9519224237483865,1.1724751152659763,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_ME_A3-5_B1-2-4,23,ME,Maine,2023,232023,232301,3-5,1-2-4,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16937060652263397,0.9649122807017544,0.07038571742014295,1396,2107,0.3985155580930631,0.0014844419069369175,1396,2107,2020:25;2021:677;2022:13;2023:680;2024:1,2018:30;2019:667;2020:712;2021:24;2022:674,2021.9677650429799,2020.3061224489795,2021.0,2020.0,1.0228743767607837,1.253589531842005,2020,2024,2018,2022,1.661642594000341,1.9227775337495563,0.2307151550812212,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_ME_A4-5_B1-2-3,23,ME,Maine,2023,232023,232301,4-5,1-2-3,2,3,0,26,63,63,63,63,0,0,0,0,0,0,,21199748.7,21199748.7,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.19048215757688794,1.4583333333333335,0.059876525580860096,1392,2111,0.3973736797031116,0.002626320296888418,1392,2111,2021:24;2022:687;2023:680;2024:1,2018:30;2019:667;2020:737;2021:677,2022.4727011494253,2019.9763145428706,2022.0,2020.0,0.5342090666316244,0.8326329298091824,2021,2024,2018,2021,2.496386606554779,1.9655172413793103,0.298423863177558,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_MD_A1-2_B3-4-5,24,MD,Maryland,2023,242023,242301,1-2,3-4-5,2,3,0,11,25,25,25,25,0,0,0,0,0,0,,6690527.0,6690527.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.20578394434717176,1.346153846153846,0.09287598682550839,380,586,0.39337474120082816,0.0066252587991718626,380,586,2021:117;2022:128;2023:124;2024:11,2017:138;2018:147;2019:134;2020:132;2021:10;2023:24;2024:1,2022.0763157894737,2018.7098976109214,2022.0,2019.0,0.863793624125491,1.450424396399032,2021,2024,2017,2024,3.366418178552294,1.8805460750853242,0.586630772273541,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_MD_A1-3_B2-4-5,24,MD,Maryland,2023,242023,242301,1-3,2-4-5,2,3,0,11,25,25,25,25,0,0,0,0,0,0,,6690527.0,6690527.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.2566679179204087,1.2878787878787878,0.08293930372371441,393,573,0.40683229813664595,0.006832298136645931,393,573,2017:138;2018:37;2019:1;2021:117;2022:63;2023:36;2024:1,2018:110;2019:133;2020:132;2021:10;2022:65;2023:112;2024:11,2019.6590330788804,2020.2914485165793,2021.0,2020.0,2.2892330240036096,1.8597353455462944,2017,2024,2018,2024,0.63241543769891,1.3565405059749809,0.42949767845731524,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
T2_MD_A1-4_B2-3-5,24,MD,Maryland,2023,242023,242301,1-4,2-3-5,2,3,0,11,25,25,25,25,0,0,0,0,0,0,,6690527.0,6690527.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.22600016589823352,0.873015873015873,0.08212073535371152,388,578,0.40165631469979296,0.0016563146997929379,388,578,2018:110;2019:84;2020:2;2021:117;2022:63;2023:12,2017:138;2018:37;2019:50;2020:130;2021:10;2022:65;2023:136;2024:12,2019.9355670103093,2020.1003460207612,2019.5,2020.0,1.6069850558291519,2.325422728866821,2018,2023,2017,2024,0.16477901045186627,1.3672814183283988,0.7184376730376694,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_MD_A1-5_B2-3-4,24,MD,Maryland,2023,242023,242301,1-5,2-3-4,2,3,0,11,25,25,25,25,0,0,0,0,0,0,,6690527.0,6690527.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.18989094650863458,0.7407407407407408,0.1038652572415852,381,585,0.3944099378881988,0.005590062111801242,381,585,2019:49;2020:130;2021:127;2022:63;2023:12,2017:138;2018:147;2019:85;2020:2;2022:65;2023:136;2024:12,2020.6299212598426,2019.6461538461538,2021.0,2019.0,1.006320679293209,2.454292384054479,2019,2023,2017,2024,0.9837674136888381,1.4507301971868902,1.4479717047612701,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_MD_A2-3_B1-4-5,24,MD,Maryland,2023,242023,242301,2-3,1-4-5,2,3,0,11,25,25,25,25,0,0,0,0,0,0,,6690527.0,6690527.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1943360331236046,0.7142857142857143,0.0985278669057753,389,577,0.4026915113871636,0.0026915113871635588,389,577,2017:138;2018:37;2019:1;2022:65;2023:136;2024:12,2018:110;2019:133;2020:132;2021:127;2022:63;2023:12,2020.249357326478,2019.8890814558058,2022.0,2020.0,2.8004106562499356,1.3520183042731129,2017,2024,2018,2023,0.36027587067223976,1.5446619114023872,1.4483923519768227,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_MD_A2-4_B1-3-5,24,MD,Maryland,2023,242023,242301,2-4,1-3-5,2,3,0,11,25,25,25,25,0,0,0,0,0,0,,6690527.0,6690527.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.23209741739522874,0.9848484848484849,0.08559357160251338,384,582,0.39751552795031053,0.00248447204968949,384,582,2018:110;2019:84;2020:2;2022:65;2023:112;2024:11,2017:138;2018:37;2019:50;2020:130;2021:127;2022:63;2023:36;2024:1,2020.5364583333333,2019.7027491408935,2019.0,2020.0,2.2022357399093377,1.9045988375881462,2018,2024,2017,2024,0.8337091924397555,1.346971649484536,0.29763690232119155,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
